rating,review_count,isbn,booktype,author_url,year,dir,rating_count,name,author,genres
4.12,613,0380808080,good_reads:book,https://www.goodreads.com/author/show/41313.Susan_Elizabeth_Phillips,2000,dir35/73100.This_Heart_of_Mine.html,16051,"This Heart of Mine (Chicago Stars, #5)",Susan_Elizabeth_Phillips,romance|romance|contemporary-romance|contemporary|womens-fiction|chick-lit|sports-and-games|sports|contemporary-romance|sports-romance|fiction|adult|humor|humor|funny
3.79,1024,0312864590,good_reads:book,https://www.goodreads.com/author/show/6252.Robert_Jordan,2003,dir35/113435.Crossroads_of_Twilight.html,45971,"Crossroads of Twilight (Wheel of Time, #10)",Robert_Jordan,fantasy|fiction|fantasy|epic-fantasy|science-fiction-fantasy|fantasy|high-fantasy|epic
3.97,2222,0810959259,good_reads:book,https://www.goodreads.com/author/show/65335.Michael_Buckley,2005,dir35/176327.The_Fairy_Tale_Detectives.html,25476,"The Fairy-Tale Detectives (The Sisters Grimm, #1)",Michael_Buckley,fantasy|mystery|childrens|fantasy|fairy-tales|young-adult|fiction|adventure|childrens|middle-grade|childrens|juvenile|fantasy|magic
4.07,446,0140384286,good_reads:book,https://www.goodreads.com/author/show/87735.Bess_Streeter_Aldrich,1928,dir35/937020.A_Lantern_in_Her_Hand.html,2986,A Lantern in Her Hand,Bess_Streeter_Aldrich,historical-fiction|fiction|classics|young-adult|book-club|romance|western|adult|literature|family
4.2,76,030711838X,good_reads:book,https://www.goodreads.com/author/show/692.Mercer_Mayer,1975,dir35/386234.Just_for_You.html,16846,Just for You,Mercer_Mayer,childrens|childrens|picture-books|fiction|classics|family|humor|animals|kids|literature|american|childrens|young-readers
3.95,2303,0142000280,good_reads:book,https://www.goodreads.com/author/show/1058.David_Allen,2001,dir35/1633.Getting_Things_Done.html,47707,Getting Things Done,David_Allen,non-fiction|business|self-help|productivity|self-help|personal-development|management|psychology|reference|leadership
4.1,759,1595143955,good_reads:book,https://www.goodreads.com/author/show/3408349.Lili_St_Crow,2011,dir35/10710406-reckoning.html,9118,"Reckoning (Strange Angels, #5)",Lili_St_Crow,paranormal|vampires|young-adult|fantasy|paranormal|shapeshifters|werewolves|fantasy|fantasy|urban-fantasy|romance|fantasy|supernatural|fantasy|magic|romance|paranormal-romance
4.18,1274,0385735332,good_reads:book,https://www.goodreads.com/author/show/27100.Michael_Scott,2011,dir35/8458018-the-warlock.html,30237,"The Warlock (The Secrets of the Immortal Nicholas Flamel, #5)",Michael_Scott,fantasy|young-adult|fantasy|magic|fiction|fantasy|mythology|adventure|fantasy|paranormal|fantasy|urban-fantasy|young-adult|teen|young-adult|young-adult-fantasy
3.72,1320,0312664850,good_reads:book,https://www.goodreads.com/author/show/200317.Alyson_Noel,2012,dir35/12829446-fated.html,11183,"Fated (Soul Seekers, #1)",Alyson_Noel,young-adult|fantasy|fantasy|paranormal|romance|fantasy|magic|fantasy|supernatural|romance|paranormal-romance|fantasy|mythology|paranormal|demons|fiction
4.02,780,0140236236,good_reads:book,https://www.goodreads.com/author/show/4000.Pat_Barker,1991,dir35/5872.Regeneration.html,13191,"Regeneration (Regeneration, #1)",Pat_Barker,historical-fiction|fiction|war|european-literature|british-literature|literature|literature|20th-century|novels|book-club|literary-fiction|glbt
3.91,424,0060776250,good_reads:book,https://www.goodreads.com/author/show/153734.Ellen_Schreiber,2006,dir35/263148.Vampireville.html,18373,"Vampireville (Vampire Kisses, #3)",Ellen_Schreiber,paranormal|vampires|young-adult|fantasy|paranormal|romance|fantasy|romance|paranormal-romance|fantasy|supernatural|young-adult|teen|fiction|fantasy|urban-fantasy
4.08,1229,0738718688,good_reads:book,https://www.goodreads.com/author/show/274533.Simone_Elkeles,2010,dir35/7797874-return-to-paradise.html,22798,"Return to Paradise (Leaving Paradise, #2)",Simone_Elkeles,young-adult|romance|contemporary|realistic-fiction|young-adult|young-adult-romance|womens-fiction|chick-lit|romance|contemporary-romance|fiction|young-adult|teen|new-adult
3.94,1251,000742826X,good_reads:book,https://www.goodreads.com/author/show/1192311.Claudia_Gray,2011,dir35/9874342-fateful.html,7415,Fateful,Claudia_Gray,young-adult|fantasy|paranormal|historical-fiction|romance|shapeshifters|werewolves|fantasy|romance|paranormal-romance|fantasy|supernatural|romance|historical-romance|paranormal|shapeshifters
4.13,2379,,good_reads:book,https://www.goodreads.com/author/show/3064305.Hugh_Howey,2011,dir35/12287209-wool.html,27107,"Wool (Wool, #1)",Hugh_Howey,science-fiction|science-fiction|dystopia|fiction|apocalyptic|post-apocalyptic|short-stories|fantasy|science-fiction-fantasy|young-adult|science-fiction|apocalyptic|book-club
3.73,2672,0062294377,good_reads:book,https://www.goodreads.com/author/show/2331.Mitch_Albom,2013,dir35/17888952-the-first-phone-call-from-heaven.html,21564,The First Phone Call from Heaven,Mitch_Albom,fiction|inspirational|book-club|contemporary|adult|mystery|spirituality|christian|adult-fiction|religion
4.34,38,149171574X,good_reads:book,https://www.goodreads.com/author/show/363635.Linda_Masemore_Pirrung,2006,dir35/19548967-cracked-hearts.html,80,Cracked Hearts,Linda_Masemore_Pirrung,romance|psychology|suspense
4.37,756,0446556823,good_reads:book,https://www.goodreads.com/author/show/375143.Larissa_Ione,2010,dir35/6660747-ecstasy-unveiled.html,18486,"Ecstasy Unveiled (Demonica, #4)",Larissa_Ione,romance|paranormal-romance|fantasy|paranormal|paranormal|demons|romance|paranormal|vampires|fantasy|paranormal|angels|fantasy|urban-fantasy|adult|adult-fiction|erotica
3.77,214,0140435476,good_reads:book,https://www.goodreads.com/author/show/15905.Thomas_Hardy,1998,dir35/341281.The_Woodlanders.html,7761,The Woodlanders,Thomas_Hardy,classics|fiction|literature|19th-century|literature|romance|european-literature|british-literature|historical-fiction|classics|classic-literature|literature|english-literature|literary-fiction
3.71,1176,0446694843,good_reads:book,https://www.goodreads.com/author/show/51162.Lolly_Winston,2004,dir35/251519.Good_Grief.html,19862,Good Grief,Lolly_Winston,fiction|book-club|romance|womens-fiction|chick-lit|adult-fiction|contemporary|humor|womens-fiction|adult|novels
4.24,704,1563893304,good_reads:book,https://www.goodreads.com/author/show/5363.Mark_Waid,1996,dir35/16992.Kingdom_Come.html,32205,Kingdom Come,Mark_Waid,fiction|sequential-art|graphic-novels|fantasy|graphic-novels-comics|comics|comic-book|comics|superheroes|sequential-art|comix|comics-manga|science-fiction|dystopia|war
3.9,742,0007158491,good_reads:book,https://www.goodreads.com/author/show/61105.Dr_Seuss,1963,dir35/206962.Hop_On_Pop.html,30257,Hop On Pop,Dr_Seuss,childrens|childrens|picture-books|fiction|classics|poetry|kids|humor|childrens|juvenile|young-adult|fantasy
4.01,106,0679734120,good_reads:book,https://www.goodreads.com/author/show/157249.William_Wharton,1978,dir35/592191.Birdy.html,2878,Birdy,William_Wharton,fiction|classics|war|literature|american|contemporary|novels|literary-fiction|psychology|mental-health|mental-illness|drama
4.08,559,0312890176,good_reads:book,https://www.goodreads.com/author/show/23069.Gene_Wolfe,1994,dir35/40992.Shadow_Claw.html,8278,Shadow & Claw (The Book of the New Sun #1-2),Gene_Wolfe,fantasy|science-fiction|fiction|science-fiction-fantasy|speculative-fiction|apocalyptic|post-apocalyptic|classics|novels|epic|fantasy|epic-fantasy
3.82,808,0425222195,good_reads:book,https://www.goodreads.com/author/show/9550.Laurell_K_Hamilton,2007,dir35/2149535.Blood_Noir.html,27606,"Blood Noir (Anita Blake, Vampire Hunter #16)",Laurell_K_Hamilton,paranormal|vampires|fantasy|paranormal|fantasy|urban-fantasy|fantasy|romance|romance|paranormal-romance|horror|fiction|shapeshifters|werewolves|fantasy|supernatural
4.14,998,0425205819,good_reads:book,https://www.goodreads.com/author/show/4610.John_Sandford,1989,dir35/37301.Rules_Of_Prey.html,35593,Rules Of Prey (Lucas Davenport #1),John_Sandford,mystery|fiction|thriller|mystery|crime|thriller|mystery-thriller|suspense|mystery|detective|mystery|murder-mystery|adult-fiction|novels
4.14,1018,0380776162,good_reads:book,https://www.goodreads.com/author/show/76405.Loretta_Chase,1995,dir35/425377.Lord_of_Scoundrels.html,13828,"Lord of Scoundrels (Scoundrels, #3)",Loretta_Chase,romance|historical-romance|romance|regency|historical-fiction|historical-romance|regency-romance|fiction|adult|fairy-tales|beauty-and-the-beast|humor|funny|european-literature|british-literature
4.27,289,0505524473,good_reads:book,https://www.goodreads.com/author/show/6268.Christine_Feehan,2001,dir35/313263.Dark_Fire.html,14164,"Dark Fire (Dark, #6)",Christine_Feehan,romance|paranormal-romance|romance|fantasy|paranormal|paranormal|vampires|fantasy|adult|fiction|fantasy|urban-fantasy|fantasy|supernatural|dark
3.87,1500,1442440759,good_reads:book,https://www.goodreads.com/author/show/151371.Jenny_Han,2012,dir35/13406425-burn-for-burn.html,9594,"Burn for Burn (Burn for Burn, #1)",Jenny_Han,young-adult|contemporary|fantasy|paranormal|romance|womens-fiction|chick-lit|realistic-fiction|fantasy|fiction|young-adult|young-adult-contemporary|young-adult|high-school
4.43,615,1563890933,good_reads:book,https://www.goodreads.com/author/show/1221698.Neil_Gaiman,1993,dir35/25102.The_Sandman_Vol_5.html,29398,"The Sandman, Vol. 5 (The Sandman #5)",Neil_Gaiman,sequential-art|graphic-novels|fantasy|sequential-art|comics|fiction|graphic-novels-comics|horror|comics|comic-book|fantasy|mythology|science-fiction-fantasy|fantasy|urban-fantasy
4.16,1670,1416980067,good_reads:book,https://www.goodreads.com/author/show/2766469.Rachel_Ren_e_Russell,2009,dir35/6054449-dork-diaries.html,19511,"Dork Diaries (Dork Diaries, #1)",Rachel_Ren_e_Russell,realistic-fiction|humor|fiction|childrens|middle-grade|childrens|diary|young-adult|sequential-art|graphic-novels|humor|funny|humor|comedy
3.99,391,0061132233,good_reads:book,https://www.goodreads.com/author/show/153734.Ellen_Schreiber,2007,dir35/263171.Dance_with_a_Vampire.html,18390,"Dance with a Vampire (Vampire Kisses, #4)",Ellen_Schreiber,paranormal|vampires|young-adult|fantasy|paranormal|romance|fantasy|romance|paranormal-romance|fantasy|supernatural|young-adult|teen|fiction|fantasy|urban-fantasy
3.68,1143,0385516169,good_reads:book,https://www.goodreads.com/author/show/21770.Keith_Donohue,2006,dir35/38657.The_Stolen_Child.html,8082,The Stolen Child,Keith_Donohue,fantasy|fiction|book-club|fantasy|fairy-tales|fantasy|paranormal|adult|adult-fiction|novels|science-fiction-fantasy|fantasy|urban-fantasy
4.02,225,0440229405,good_reads:book,https://www.goodreads.com/author/show/17082.Amelia_Atwater_Rhodes,2001,dir35/30336.Shattered_Mirror.html,7569,"Shattered Mirror (Den of Shadows, #3)",Amelia_Atwater_Rhodes,young-adult|paranormal|vampires|fantasy|fantasy|paranormal|romance|horror|fantasy|urban-fantasy|fantasy|supernatural|fiction|young-adult|teen
3.95,541,000710653X,good_reads:book,https://www.goodreads.com/author/show/4260.Diana_Wynne_Jones,1977,dir35/244572.Charmed_Life.html,15515,"Charmed Life (Chrestomanci, #1)",Diana_Wynne_Jones,fantasy|young-adult|childrens|fiction|fantasy|magic|childrens|middle-grade|adventure|young-adult|young-adult-fantasy|science-fiction-fantasy|fantasy|high-fantasy
3.77,501,1400075637,good_reads:book,https://www.goodreads.com/author/show/243571.Niccol_Ammaniti,2001,dir35/110428.I_m_Not_Scared.html,6298,I'm Not Scared,Niccol_Ammaniti,fiction|european-literature|italian-literature|cultural|italy|mystery|thriller|contemporary
4.03,799,0142409863,good_reads:book,https://www.goodreads.com/author/show/191456.Cate_Tiernan,2001,dir35/675614.Book_of_Shadows.html,13900,"Book of Shadows (Sweep, #1)",Cate_Tiernan,young-adult|fantasy|paranormal|witches|fantasy|paranormal|fantasy|magic|romance|fiction|religion|wicca|fantasy|supernatural|fantasy|urban-fantasy
4.05,1299,1408319462,good_reads:book,https://www.goodreads.com/author/show/5238854.Teri_Terry,2012,dir35/12743472-slated.html,9406,"Slated (Slated, #1)",Teri_Terry,science-fiction|dystopia|young-adult|science-fiction|romance|mystery|fantasy
3.8,1331,0385349831,good_reads:book,https://www.goodreads.com/author/show/566.Paulo_Coelho,2010,dir35/16054811-manuscript-found-in-accra.html,9582,Manuscript Found in Accra,Paulo_Coelho,fiction|philosophy|historical-fiction|spirituality|inspirational
3.8,1176,0385491034,good_reads:book,https://www.goodreads.com/author/show/3472.Margaret_Atwood,1993,dir35/17650.The_Robber_Bride.html,23252,The Robber Bride,Margaret_Atwood,fiction|cultural|canada|contemporary|literature|literary-fiction|novels|feminism|adult-fiction
4.16,537,1606841688,good_reads:book,https://www.goodreads.com/author/show/164187.Jennifer_Lynn_Barnes,2011,dir35/9369687-trial-by-fire.html,9557,"Trial by Fire (Raised by Wolves, #2)",Jennifer_Lynn_Barnes,shapeshifters|werewolves|young-adult|fantasy|paranormal|fantasy|romance|fantasy|urban-fantasy|animals|wolves|fantasy|supernatural|paranormal|shapeshifters|romance|paranormal-romance
3.74,5371,1439102724,good_reads:book,https://www.goodreads.com/author/show/7128.Jodi_Picoult,2011,dir35/8554005-sing-you-home.html,51039,Sing You Home,Jodi_Picoult,fiction|womens-fiction|chick-lit|glbt|book-club|adult|adult-fiction|drama
3.8,369,0451523482,good_reads:book,https://www.goodreads.com/author/show/65685.Nathanael_West,1939,dir35/113441.The_Day_of_the_Locust.html,11833,The Day of the Locust,Nathanael_West,fiction|classics|literature|novels|literature|american|literature|20th-century|culture|film|book-club|literary-fiction|humor
4.26,638,0525421351,good_reads:book,https://www.goodreads.com/author/show/293603.Heather_Brewer,2009,dir35/6178065-tenth-grade-bleeds.html,14102,"Tenth Grade Bleeds (The Chronicles of Vladimir Tod, #3)",Heather_Brewer,paranormal|vampires|young-adult|fantasy|fantasy|paranormal|fantasy|supernatural|fantasy|urban-fantasy|horror|young-adult|teen|fiction|mystery
4.26,723,0671744216,good_reads:book,https://www.goodreads.com/author/show/6251.Julie_Garwood,1992,dir35/107770.The_Secret.html,25044,The Secret (Highlands' Lairds #1),Julie_Garwood,romance|historical-romance|historical-fiction|medieval|historical-fiction|cultural|scotland|fiction|adult|historical-romance|medieval-romance|romance|humor|funny|humor
4.23,1217,043979143X,good_reads:book,https://www.goodreads.com/author/show/153394.Suzanne_Collins,2007,dir35/537070.Gregor_and_the_Code_of_Claw.html,26349,"Gregor and the Code of Claw (Underland Chronicles, #5)",Suzanne_Collins,fantasy|fiction|science-fiction-fantasy|young-adult|young-adult-fantasy|childrens|childrens|middle-grade|science-fiction|fantasy|urban-fantasy|young-adult|young-adult|teen
3.75,1411,1416994815,good_reads:book,https://www.goodreads.com/author/show/767547.Lisa_McMann,2011,dir35/8543252-cryer-s-cross.html,7539,Cryer's Cross,Lisa_McMann,young-adult|fantasy|paranormal|mystery|horror|paranormal|ghosts|romance|fantasy|fiction|fantasy|supernatural|young-adult|teen
4.0,637,0545060508,good_reads:book,https://www.goodreads.com/author/show/14617.Margaret_Peterson_Haddix,2010,dir35/7182899-into-the-gauntlet.html,33079,"Into the Gauntlet (The 39 Clues, #10)",Margaret_Peterson_Haddix,mystery|adventure|young-adult|fiction|childrens|fantasy|childrens|middle-grade|childrens|juvenile|action|realistic-fiction
4.62,2512,,good_reads:book,https://www.goodreads.com/author/show/7047863.K_Bromberg,2014,dir35/17880714-crashed.html,18925,"Crashed (The Driven Trilogy, #3)",K_Bromberg,romance|romance|contemporary-romance|adult-fiction|erotica|sports-and-games|sports|contemporary|romance|erotic-romance|new-adult|adult|sociology|abuse|contemporary-romance|sports-romance
4.27,325,0268015384,good_reads:book,https://www.goodreads.com/author/show/5515884.Mary_Webb,1924,dir35/779509.Precious_Bane.html,1367,Precious Bane,Mary_Webb,classics|fiction|historical-fiction|romance|book-club|adult-fiction|novels|european-literature|british-literature|family|literature|19th-century
3.43,880,0316182745,good_reads:book,https://www.goodreads.com/author/show/3540.Janet_Fitch,2006,dir35/33144.Paint_it_Black.html,7746,Paint it Black,Janet_Fitch,fiction|contemporary|literature|womens-fiction|chick-lit|adult-fiction|book-club|novels|adult|romance|drama
3.99,414,1404185712,good_reads:book,https://www.goodreads.com/author/show/220423.Lew_Wallace,1880,dir35/387749.Ben_Hur.html,18785,Ben-Hur,Lew_Wallace,classics|historical-fiction|fiction|christian|christian-fiction|adventure|religion|literature|literature|19th-century|classics|classic-literature
4.3,156,0316075809,good_reads:book,https://www.goodreads.com/author/show/61939.Mark_Cotta_Vaz,2009,dir35/6466909-new-moon.html,41758,"New Moon (The Twilight Saga: The Official Illustrated Movie Companion, #2)",Mark_Cotta_Vaz,paranormal|vampires|young-adult|fantasy|romance|fantasy|paranormal|shapeshifters|werewolves|fiction|media-tie-in|movies|romance|paranormal-romance|reference|guides
